2020/05/23 19:53:41 [error] 6#6: *78 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get?"
2020/05/23 19:53:42 [error] 6#6: *78 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get?"
2020/05/23 20:02:08 [error] 6#6: *102 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:02:08 [error] 6#6: *104 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:02:37 [error] 6#6: *102 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:02:42 [error] 6#6: *102 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:02:43 [error] 6#6: *102 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 20:18:29 [error] 6#6: *125 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:20:18 [error] 6#6: *129 connect() failed (113: No route to host) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "POST /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 20:20:26 [error] 6#6: *129 connect() failed (113: No route to host) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "GET /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
